Field,RowId,Schedule Name,Asset Route Flag,Asset Number,Asset Description,Asset Group,Asset Group Description,Activity,Activity Department,SCE
JAS,1076,PM-WPD APC SMART UPS AND BATTERY,N,WPD-ICSS-UPS001,WPD-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-07,E&I,
JAS,1077,PM-WPD APC SMART UPS AND BATTERY,N,WPD-ICSS-UPS001,WPD-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y01-06,E&I,
JAS,1078,PM-WPD APC SMART UPS AND BATTERY,N,WPD-ICSS-UPS001,WPD-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y05-01,E&I,
JAS,1079,PM-BYA APC SMART UPS AND BATTERY,N,BYA-ICSS-UPS001,BYA-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-07,E&I,
JAS,1080,PM-BYA APC SMART UPS AND BATTERY,N,BYA-ICSS-UPS001,BYA-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y01-06,E&I,
JAS,1081,PM-BYA APC SMART UPS AND BATTERY,N,BYA-ICSS-UPS001,BYA-ICSS SCADA UPS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-Y05-01,E&I,
JAS,1082,PM-FPSO WRR ANNULUS PRESSURE TEST,N,FPSO,JASMINE-FLOATING PRODUCTION STORAGE AND OFFLOADING,BEST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",FPSO-M06-01,Production,
JAS,1083,SCE-WPD-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,Y,WPD-ROUTE-FGAB-J1010-01,SCE-WPD-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1084,SCE-WPA-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,Y,WPA-ROUTE-FGAB-J1010-01,SCE-WPA-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1085,HIGH-PM-BYA- FLOWLINE PIT1009 TRANSMITTER,N,BYA-PIT1009,BYA-PRESSURE INDICATING TRANSMITTER FLOWLINE,IPTM-ROSEMOUNT-3051,"TRANSMITTER, ROSEMOUNT, MODEL GROUP 3051",IPTM-Y01-01,E&I,NON SCE
JAS,1086,HIGH-PM-WPB- FLOWLINE PIT1009 TRANSMITTER,N,WPB-PIT1009,WPB-PRESSURE INDICATING TRANSMITTER FLOWLINE,IPTM-ROSEMOUNT-3051,"TRANSMITTER, ROSEMOUNT, MODEL GROUP 3051",IPTM-Y01-01,E&I,NON SCE
JAS,1087,HIGH-PM-WPC- FLOWLINE PIT1009 TRANSMITTER,N,WPC-PIT1009,WPC-PRESSURE INDICATING TRANSMITTER FLOWLINE,IPTM-ROSEMOUNT-3051,"TRANSMITTER, ROSEMOUNT, MODEL GROUP 3051",IPTM-Y01-01,E&I,NON SCE
JAS,1088,HIGH-PM-WPD- FLOWLINE PIT1009 TRANSMITTER,N,WPD-PIT1009,WPD-PRESSURE INDICATING TRANSMITTER FLOWLINE,IPTM-ROSEMOUNT-3051,"TRANSMITTER, ROSEMOUNT, MODEL GROUP 3051",IPTM-Y01-01,E&I,NON SCE
JAS,1089,LOW-PM-BYA-E&I PRESSURE GUAGE ANNULUS A AND B,Y,BYA-ROUTE-LIPS-MY0XXX,LOW-BYA-ROUTE OF PRESSURE GUAGE ANNULUS A AND B,LIPS,LOCAL INDICATOR - PRESSURE,LIPS-Y05-01,E&I,
JAS,1090,LOW-PM-WPA-E&I PRESSURE GUAGE ANNULUS A AND B,Y,WPA-ROUTE-LIPS-MY0XXX,LOW-WPA-ROUTE OF PRESSURE GUAGE ANNULUS A AND B,LIPS,LOCAL INDICATOR - PRESSURE,LIPS-Y05-01,E&I,
JAS,1091,LOW-PM-WPB-E&I PRESSURE GUAGE ANNULUS A AND B,Y,WPB-ROUTE-LIPS-MY0XXX,LOW-WPB-ROUTE OF PRESSURE GUAGE ANNULUS A AND B,LIPS,LOCAL INDICATOR - PRESSURE,LIPS-Y05-01,E&I,
JAS,1092,SCE-PM-BYA-H2 GAS DETECTOR MC600 MCC ROOM,Y,BYA-ROUTE-FGAB-J1010-01,SCE-WPA-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1093,SCE-PM-WPB-H2 GAS DETECTOR MC600 MCC ROOM,Y,WPB-ROUTE-FGAB-J1010-01,SCE-WPB-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1094,SCE-PM-PPB2-H2 GAS DETECTOR MC600 MCC ROOM,Y,PPB2-ROUTE-FGAB-J1010-01,SCE-PPB2-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1095,SCE-WPC-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,Y,WPC-ROUTE-FGAB-J1010-01,SCE-WPC-ROUTE OF H2 GAS DETECTION ZONE MCC ROOM,FGAB,GAS DETECTOR,FGAB-M06-02,E&I,
JAS,1096,HIGH-PM-BYA- WELL W18030 PIT1823 TRANSMITTER,N,BYA-PIT1823,BYA-PRESSURE INDICATING TRANSMITTER NO.W1820,IPTM,INPUT DEVICES-TRANSMITTER,IPTM-Y01-01,E&I,
JAS,1097,PM-BYA-E&I WELLHEAD CONTROL PANEL,Y,ROUTE-BYA-WHCP,BYA-WELLHEAD CONTROL PANEL,WHCP,WELLHEAD CONTROL PANEL,WHCP-M06-01,E&I,NON SCE
JAS,1098,PM-BYA-E&I WELLHEAD CONTROL PANEL,Y,ROUTE-BYA-WHCP,BYA-WELLHEAD CONTROL PANEL,WHCP,WELLHEAD CONTROL PANEL,WHCP-Y01-01,E&I,NON SCE
JAS,1099,PM-BYA-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,BYA-ROUTE-EESG-N9910,BYA-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1100,PM-WPA-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,WPA-ROUTE-EESG-N9910,WPA-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1101,PM-WPB-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,WPB-ROUTE-EESG-N9910,WPB-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1102,PM-WPC-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,WPC-ROUTE-EESG-N9910,WPC-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1103,PM-WPD-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,WPD-ROUTE-EESG-N9910,WPD-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1104,PM-PPB2-CONTRACTOR  ROUTE OF LV SWITCHGEAR N9910,Y,PPB2-ROUTE-EESG-N9910,PPB2-ROUTE OF LV SWITCHGEAR,EEMC-ABB-LVSWITCH,"LOWER VOLTAGE SWITCHBOARDS,ABB",EESG-Y04-01,MTN-BKK,
JAS,1105,PM-PPB2-E&I B6 GD3011C GAS DETECTOR(AIR INLET),N,PPB2-GD3011C,PPB2-GAS DETECTOR X3010C,IPTM,INPUT DEVICES-TRANSMITTER,FGAB-M06-07,E&I,
JAS,1106,PM-PPB2-E&I B6 GD3011C GAS DETECTOR(AIR INLET),N,PPB2-GD3011C,PPB2-GAS DETECTOR X3010C,IPTM,INPUT DEVICES-TRANSMITTER,FGAB-Y01-01,E&I,
JAS,1107,PM-PPB2-E&I B6 GD3010C GAS DETECTOR(AIR INLET),N,PPB2-GD3010C,PPB2-GAS DETECTOR X3010C,IPCO,INPUT DEVICES-CORROSION,FGAB-M06-07,E&I,
JAS,1108,PM-PPB2-E&I B6 GD3010C GAS DETECTOR(AIR INLET),N,PPB2-GD3010C,PPB2-GAS DETECTOR X3010C,IPCO,INPUT DEVICES-CORROSION,FGAB-Y01-01,E&I,
JAS,1109,PM-PPB2-E&I LPWD MOTOR D P1801D,N,PPB2-P1801D,PPB2-PRODUCED WATER BOOSTER PUMP D,PUCE,PUMPS - CENTRIFUGAL,EMAC-Y01-09,E&I,
JAS,1110,PM-PPB2-MECH LPWD PUMP D P1801D,N,PPB2-P1801D,PPB2-PRODUCED WATER BOOSTER PUMP D,PUCE,PUMPS - CENTRIFUGAL,PUCE-H2000-01,MECH,
JAS,1111,PM-PPB2-MECH LPWD PUMP D P1801D,N,PPB2-P1801D,PPB2-PRODUCED WATER BOOSTER PUMP D,PUCE,PUMPS - CENTRIFUGAL,PUCE-M03-10,MECH,
JAS,1112,CB-PPB2-MEC VIBRATION MONITORING -6 MONTHLY,Y,ROUTE-PPB2-VIBRATION1,PPB2-VIBRATION ASSET ROUTE,EAM-PLATFORM,Platforms,CBM-M06-01,MECH,
JAS,1113,CB-WPA-MEC VIBRATION MONITORING -6 MONTHLY,Y,ROUTE-WPA-VIBRATION1,WPA-VIBRATION ASSET ROUTE,EAM-PLATFORM,Platforms,CBM-M06-01,MECH,
JAS,1114,CBM-WPB-MEC VIBRATION MONITORING -6 MONTHLY,Y,ROUTE-WPB-VIBRATION1,WPB-VIBRATION ASSET ROUTE,EAM-PLATFORM,Platforms,CBM-M06-01,MECH,
JAS,1115,CBM-WPC-MEC VIBRATION MONITORING -6 MONTHLY,Y,ROUTE-WPC-VIBRATION1,WPC-VIBRATION ASSET ROUTE,EAM-PLATFORM,Platforms,CBM-M06-01,MECH,
JAS,1116,CBM-WPD-MEC VIBRATION MONITORING -6 MONTHLY,Y,ROUTE-WPD-VIBRATION1,WPD-VIBRATION ASSET ROUTE,EAM-PLATFORM,Platforms,CBM-M06-01,MECH,
JAS,1117,PM-BYA-E&I CUMMINS BATTERY&CHARGER,Y,ROUTE-BYA-EEBC-GENSET,BYA-BATTERIES AND CHARGER SYSTEM-CUMMINS GEN SETS,PGDS,POWER GENERATION AND DISTRIBUTION SYSTEM,EEBC-M06-06,E&I,NON SCE
JAS,1118,PM-BYA-E&I MCC BATTERY&CHARGER,Y,ROUTE-BYA-EEBC-MCC,BYA-BATTERIES AND CHARGER SYSTEM-MCC,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-04,E&I,NON SCE
JAS,1119,PM-BYA-E&I-CORROSION PROBE,Y,ROUTE-BYA-IPCO/PROBE,ROUTE-BYA-CORROSION PROBE,IPCO-RCS-6200,"CORROSION PROBE, RCS, MODEL GROUP 6200",IPCO-M06-02,E&I,NON SCE
JAS,1120,PM-PPB2-E&I -CORROSION PROBE,Y,ROUTE-PPB2-IPCO/PROBE,ROUTE-PPB2-CORROSION PROBE,IPCO-RCS-6200,"CORROSION PROBE, RCS, MODEL GROUP 6200",IPCO-M06-02,E&I,NON SCE
JAS,1121,PM-PPB2-E&I CUMMINS BATTERY&CHARGER,Y,ROUTE-PPB2-EEBC-GENSET,PPB2-BATTERIES AND CHARGER SYSTEM-CUMMINS GEN SETS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-06,E&I,NON SCE
JAS,1122,PM-PPB2-E&I MCC BATTERY&CHARGER,Y,ROUTE-PPB2-PGDS-EEBC,PB2-POWER GENERATION AND DISTRIBUTION SYSTEM-BATTERY,PGDS,POWER GENERATION AND DISTRIBUTION SYSTEM,EEBC-M06-04,E&I,NON SCE
JAS,1123,PM-WPA-E&I CUMMINS BATTERY&CHARGER,Y,ROUTE-WPA-EEBC-GENSET,WPA-BATTERIES AND CHARGER SYSTEM-CUMMINS GEN SETS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-06,E&I,NON SCE
JAS,1124,PM-WPA-E&I MCC BATTERY&CHARGER,Y,ROUTE-WPA-PGDS-EEBC,WPA-POWER GENERATION AND DISTRIBUTION SYSTEM-BATTERY,PGDS,POWER GENERATION AND DISTRIBUTION SYSTEM,EEBC-M06-04,E&I,NON SCE
JAS,1125,PM-WPB-E&I -CORROSION PROBE,Y,ROUTE-WPB-IPCO/PROBE,WPB-CORROSION PROBE,IPCO-RCS-6200,"CORROSION PROBE, RCS, MODEL GROUP 6200",IPCO-M06-02,E&I,NON SCE
JAS,1126,PM-WPB-E&I CUMMINS BATTERY&CHARGER,Y,ROUTE-WPB-EEBC-GENSET,WPB-BATTERIES AND CHARGER SYSTEM-CUMMINS GEN SETS,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-06,E&I,NON SCE
JAS,1127,PM-WPB-E&I MCC BATTERY&CHARGER,Y,ROUTE-WPB-EEBC-MCC,WPB-BATTERIES AND CHARGER SYSTEM-MCC,EEBC,BATTERIES AND CHARGER SYSTEM,EEBC-M06-04,E&I,NON SCE
JAS,1128,PM-6M OSR DRILL WITH SC CREW ONBOARD FSV (1/2),N,FPSO-SAFE,FSO-SAFETY AND LOSS PREVENTION SYSTEM,BEST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",HSSE-M06-02,HSE,
JAS,1129,PM-6M OSR DRILL WITH SC CREW ONBOARD FSV (2/2),N,FPSO-SAFE,FSO-SAFETY AND LOSS PREVENTION SYSTEM,BEST,"BUILDINGS, STRUCTURES AND HVAC-STRUCTURES",HSSE-M06-03,HSE,
JAS,1130,SCE-PM-WPA-E&I SMOKE DETECTOR YSD1001,N,WPA-YSD1001,WPA-SMOKE DETECTOR CONTROL ROOM,FGBS,FIRE AND GAS DETECTORS-FIRE DETECTION- SMOKE/COMBUSTION,FGBH-M06-01,E&I,
JAS,1131,MED-PM VSD WPD-S1150 (WPD-03) ADV145KVA,N,WPD-S1150,WPD- VSD S1150,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1132,MED-PM VSD WPD-S1150 (WPD-03) ADV145KVA,N,WPD-S1150,WPD- VSD S1150,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-06,ESP,NON SCE
JAS,1133,MED-PM VSD WPD-S1150 (WPD-03) ADV145KVA,N,WPD-S1150,WPD- VSD S1150,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-02,ESP,NON SCE
JAS,1134,MED-PM VSD WPD-S1230 (WPD-14) V7253KVA,N,WPD-S1230,WPD- VSD S1230,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y06-10,ESP,
JAS,1135,MED-PM VSD WPD-S1230 (WPD-14) V7253KVA,N,WPD-S1230,WPD- VSD S1230,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-10,ESP,
JAS,1136,MED-PM VSD WPD-S1230 (WPD-14) V7253KVA,N,WPD-S1230,WPD- VSD S1230,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1137,MED-PM VSD WPD-S1210 (WPD-29) V7253KVA,N,WPD-S1210,WPD- VSD S1210,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-10,ESP,
JAS,1138,MED-PM VSD WPD-S1210 (WPD-29) V7253KVA,N,WPD-S1210,WPD- VSD S1210,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,
JAS,1139,MED-PM VSD WPD-S1220 (WPD-27) V7150KVA,N,WPD-S1220,WPD- VSD S1220,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-09,ESP,
JAS,1140,MED-PM VSD WPD-S1220 (WPD-27) V7150KVA,N,WPD-S1220,WPD- VSD S1220,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,
JAS,1141,MED-PM VSD WPD-S1160 (WPD-26) V7253KVA,N,WPD-S1160,WPD- VSD S1160,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-10,ESP,
JAS,1142,MED-PM VSD WPD-S1160 (WPD-26) V7253KVA,N,WPD-S1160,WPD- VSD S1160,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1143,MED-PM VSD WPD-S1170 (WPD-17) V3145KVA,N,WPD-S1170,WPD- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-02,ESP,
JAS,1144,MED-PM VSD WPD-S1170 (WPD-17) V3145KVA,N,WPD-S1170,WPD- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1145,MED-PM VSD WPD-S1200 (WPD-04) V7150KVA,N,WPD-S1200,WPD- VSD S1200,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-09,ESP,
JAS,1146,MED-PM VSD WPD-S1200 (WPD-04) V7150KVA,N,WPD-S1200,WPD- VSD S1200,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1147,MED-PM VSD BYA-S1010 (BYA-34) VP173KVA,N,BYA-S1010,"BYA-S1010 (BYA-34) VP, 173KVA",EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1148,MED-PM VSD BYA-S1010 (BYA-34) VP173KVA,N,BYA-S1010,"BYA-S1010 (BYA-34) VP, 173KVA",EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1149,MED-PM VSD BYA-S1020 (BYA-38) VP173KVA,N,BYA-S1020,BYA- VSD S1020,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-14,ESP,NON SCE
JAS,1150,MED-PM VSD BYA-S1020 (BYA-38) VP173KVA,N,BYA-S1020,BYA- VSD S1020,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1151,MED-PM VSD BYA-S1020 (BYA-38) VP173KVA,N,BYA-S1020,BYA- VSD S1020,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1152,MED-PM VSD BYA-S1030 (BYA-19) VP173KVA,N,BYA-S1030,BYA- VSD S1030,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-14,ESP,NON SCE
JAS,1153,MED-PM VSD BYA-S1030 (BYA-19) VP173KVA,N,BYA-S1030,BYA- VSD S1030,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1154,MED-PM VSD BYA-S1030 (BYA-19) VP173KVA,N,BYA-S1030,BYA- VSD S1030,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1155,MED-PM VSD BYA-S1040 (BYA-18) VP173KVA,N,BYA-S1040,BYA- VSD S1040,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1156,MED-PM VSD BYA-S1040 (BYA-18) VP173KVA,N,BYA-S1040,BYA- VSD S1040,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1157,MED-PM VSD BYA-S1050 (BYA-04) VP173KVA,N,BYA-S1050,BYA- VSD S1050,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-14,ESP,NON SCE
JAS,1158,MED-PM VSD BYA-S1050 (BYA-04) VP173KVA,N,BYA-S1050,BYA- VSD S1050,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1159,MED-PM VSD BYA-S1050 (BYA-04) VP173KVA,N,BYA-S1050,BYA- VSD S1050,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1160,MED-PM VSD BYA-S1060 (BYA-32) VP173KVA,N,BYA-S1060,BYA- VSD S1060,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1161,MED-PM VSD BYA-S1060 (BYA-32) VP173KVA,N,BYA-S1060,BYA- VSD S1060,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1162,MED-PM VSD BYA-S1070 (BYA-35) VP173KVA,N,BYA-S1070,BYA- VSD S1070,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-14,ESP,NON SCE
JAS,1163,MED-PM VSD BYA-S1070 (BYA-35) VP173KVA,N,BYA-S1070,BYA- VSD S1070,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1164,MED-PM VSD BYA-S1070 (BYA-35) VP173KVA,N,BYA-S1070,BYA- VSD S1070,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1165,MED-PM VSD BYA-S1080 (BYA-39ST1) VP173KVA,N,BYA-S1080,"BYA-S1080 (BYA-39ST1) VP, 173KVA",EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y06-14,ESP,NON SCE
JAS,1166,MED-PM VSD BYA-S1080 (BYA-39ST1) VP173KVA,N,BYA-S1080,"BYA-S1080 (BYA-39ST1) VP, 173KVA",EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1167,MED-PM VSD BYA-S1080 (BYA-39ST1) VP173KVA,N,BYA-S1080,"BYA-S1080 (BYA-39ST1) VP, 173KVA",EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1168,MED-PM VSD BYA-S1090 (BYA-28) VP173KVA,N,BYA-S1090,BYA- VSD S1090,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-14,ESP,NON SCE
JAS,1169,MED-PM VSD BYA-S1090 (BYA-28) VP173KVA,N,BYA-S1090,BYA- VSD S1090,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1170,MED-PM VSD WPA-S1190 (WPA-18) V7253KVA,N,WPA-S1190,WPA- VSD S1190,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-10,ESP,
JAS,1171,MED-PM VSD WPA-S1190 (WPA-18) V7253KVA,N,WPA-S1190,WPA- VSD S1190,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1172,MED-PM VSD WPA-S1170 (WPA-06) V7150KVA,N,WPA-S1170,WPA- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-09,ESP,
JAS,1173,MED-PM VSD WPA-S1170 (WPA-06) V7150KVA,N,WPA-S1170,WPA- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
JAS,1174,MED-PM VSD WPB-S1010 (WPB-32) V3145KVA,N,WPB-S1010,WPB- VSD S1010,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-02,ESP,
JAS,1175,MED-PM VSD WPB-S1010 (WPB-32) V3145KVA,N,WPB-S1010,WPB- VSD S1010,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,
JAS,1176,MED-PM VSD WPC-S1080 (WPC-26) V3145KVA,N,WPC-S1080,WPC- VSD S1080,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-02,ESP,NON SCE
JAS,1177,MED-PM VSD WPC-S1080 (WPC-26) V3145KVA,N,WPC-S1080,WPC- VSD S1080,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1178,MED-PM VSD WPB-S1020 (WPB-46) V3145KVA,N,WPB-S1020,WPB- VSD S1020,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,
JAS,1179,MED-PM VSD WPB-S1020 (WPB-46) V3145KVA,N,WPB-S1020,WPB- VSD S1020,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-02,ESP,
JAS,1180,MED-PM VSD WPD-S1080 (WPD-25) V4145KVA,N,WPD-S1080,WPD- VSD S1080,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-Y01-02,ESP,NON SCE
JAS,1181,MED-PM VSD WPD-S1080 (WPD-25) V4145KVA,N,WPD-S1080,WPD- VSD S1080,EEVS-WG-VECTORIV,"VSD CUBICLE,WOOD GROUP,MODEL VSD1030 VECTOR IV",EEVS-M04-01,ESP,NON SCE
JAS,1182,MED-PM VSD WPC-S1170 (WPC-30) V3145KVA,N,WPC-S1170,WPC- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-Y01-02,ESP,
JAS,1183,MED-PM VSD WPC-S1170 (WPC-30) V3145KVA,N,WPC-S1170,WPC- VSD S1170,EEVS,AUXILIARY ELECTRICAL EQUIPMENT - VARIABLE SPEED DRIVE,EEVS-M04-01,ESP,
